Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Sales Agent ID;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity
8400;CA-133837-2017_04_13;2017/04/13;2017/04/18;Standard Class;TH-21100;Thea Hendricks;2;United States;Glendale;Arizona;85301;West;OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;10,744;1
8401;CA-110814-2017_12_05;2017/12/05;2017/12/09;Second Class;BD-11635;Brian Derr;31;United States;New York City;New York;10009;East;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;232,4;5
8402;CA-110814-2017_12_05;2017/12/05;2017/12/09;Second Class;BD-11635;Brian Derr;31;United States;New York City;New York;10009;East;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;164,646;3
8403;CA-110814-2017_12_05;2017/12/05;2017/12/09;Second Class;BD-11635;Brian Derr;31;United States;New York City;New York;10009;East;OFF-PA-10004156;Office Supplies;Paper;Xerox 188;22,68;2
8404;CA-154067-2018_02_01;2018/02/01;2018/02/07;Standard Class;SM-20950;Suzanne McNair;4;United States;Los Angeles;California;90036;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105,52;4
8405;CA-140480-2019_07_08;2019/07/08;2019/07/12;Standard Class;HE-14800;Harold Engle;7;United States;Newark;Delaware;19711;East;FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;83,92;4
8406;CA-140480-2019_07_08;2019/07/08;2019/07/12;Standard Class;HE-14800;Harold Engle;7;United States;Newark;Delaware;19711;East;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;141,9;5
8407;CA-140480-2019_07_08;2019/07/08;2019/07/12;Standard Class;HE-14800;Harold Engle;7;United States;Newark;Delaware;19711;East;FUR-FU-10001057;Furniture;Furnishings;Tensor Track Tree Floor Lamp;39,98;2
8408;CA-140480-2019_07_08;2019/07/08;2019/07/12;Standard Class;HE-14800;Harold Engle;7;United States;Newark;Delaware;19711;East;OFF-AR-10001419;Office Supplies;Art;Newell 325;28,91;7
8409;CA-140480-2019_07_08;2019/07/08;2019/07/12;Standard Class;HE-14800;Harold Engle;7;United States;Newark;Delaware;19711;East;OFF-AR-10004010;Office Supplies;Art;Hunt Boston Vacuum Mount KS Pencil Sharpener;174,95;5
8410;CA-134082-2017_12_11;2017/12/11;2017/12/17;Standard Class;JK-15640;Jim Kriz;4;United States;San Bernardino;California;92404;West;OFF-BI-10004230;Office Supplies;Binders;GBC Recycled Grain Textured Covers;110,528;4
8411;CA-130820-2018_11_15;2018/11/15;2018/11/15;Same Day;ON-18715;Odella Nelson;32;United States;Burlington;North Carolina;27217;South;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;630,024;4
8412;CA-159765-2018_05_09;2018/05/09;2018/05/12;Second Class;TH-21100;Thea Hendricks;45;United States;Salem;Virginia;24153;South;OFF-AR-10003514;Office Supplies;Art;4009 Highlighters by Sanford;27,86;7
8413;CA-132290-2019_03_10;2019/03/10;2019/03/14;Standard Class;MD-17350;Maribeth Dona;42;United States;Dallas;Texas;75217;Central;FUR-TA-10002228;Furniture;Tables;Bevis Traditional Conference Table Top, Plinth Base;933,408;4
8414;CA-147109-2018_12_17;2018/12/17;2018/12/21;Standard Class;AH-10075;Adam Hart;42;United States;Arlington;Texas;76017;Central;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;51,84;10
8415;CA-147109-2018_12_17;2018/12/17;2018/12/21;Standard Class;AH-10075;Adam Hart;42;United States;Arlington;Texas;76017;Central;TEC-AC-10002942;Technology;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;165,6;3
8416;CA-107265-2019_04_06;2019/04/06;2019/04/12;Standard Class;ML-17755;Max Ludwig;14;United States;Marion;Iowa;52302;Central;OFF-PA-10000474;Office Supplies;Paper;Easy-staple paper;106,32;3
8417;CA-118199-2019_05_09;2019/05/09;2019/05/11;First Class;LB-16795;Laurel Beltran;46;United States;Seattle;Washington;98105;West;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;147,92;5
8418;CA-118199-2019_05_09;2019/05/09;2019/05/11;First Class;LB-16795;Laurel Beltran;46;United States;Seattle;Washington;98105;West;OFF-ST-10000604;Office Supplies;Storage;Home/Office Personal File Carts;104,28;3
8419;CA-118199-2019_05_09;2019/05/09;2019/05/11;First Class;LB-16795;Laurel Beltran;46;United States;Seattle;Washington;98105;West;FUR-TA-10004154;Furniture;Tables;Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer;286,85;1
8420;CA-118199-2019_05_09;2019/05/09;2019/05/11;First Class;LB-16795;Laurel Beltran;46;United States;Seattle;Washington;98105;West;OFF-ST-10000636;Office Supplies;Storage;Rogers Profile Extra Capacity Storage Tub;66,96;4
8421;CA-118199-2019_05_09;2019/05/09;2019/05/11;First Class;LB-16795;Laurel Beltran;46;United States;Seattle;Washington;98105;West;TEC-AC-10004171;Technology;Accessories;Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset;199,98;2
8422;CA-150091-2019_10_12;2019/10/12;2019/10/16;Standard Class;NP-18670;Nora Paige;29;United States;Lakewood;New Jersey;8701;East;TEC-AC-10002167;Technology;Accessories;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;45;3
8423;CA-150091-2019_10_12;2019/10/12;2019/10/16;Standard Class;NP-18670;Nora Paige;29;United States;Lakewood;New Jersey;8701;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;17,9;5
8424;CA-150091-2019_10_12;2019/10/12;2019/10/16;Standard Class;NP-18670;Nora Paige;29;United States;Lakewood;New Jersey;8701;East;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;40,48;2
8425;CA-150091-2019_10_12;2019/10/12;2019/10/16;Standard Class;NP-18670;Nora Paige;29;United States;Lakewood;New Jersey;8701;East;FUR-BO-10003404;Furniture;Bookcases;Global Adaptabilites Bookcase, Cherry/Storm Gray Finish;2154,9;5
8426;CA-137652-2018_08_28;2018/08/28;2018/08/30;First Class;EB-13750;Edward Becker;34;United States;Cincinnati;Ohio;45231;East;OFF-BI-10004099;Office Supplies;Binders;GBC VeloBinder Strips;18,432;8
8427;CA-128356-2017_10_02;2017/10/02;2017/10/07;Standard Class;RP-19390;Resi Pölking;5;United States;Thornton;Colorado;80229;West;OFF-SU-10004290;Office Supplies;Supplies;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";10,944;2
8428;CA-167017-2019_11_23;2019/11/23;2019/11/25;First Class;DC-12850;Dan Campbell;21;United States;Roseville;Michigan;48066;Central;OFF-SU-10001935;Office Supplies;Supplies;Staple remover;4,36;2
8429;US-132220-2019_11_12;2019/11/12;2019/11/16;Standard Class;DJ-13510;Don Jones;2;United States;Tempe;Arizona;85281;West;TEC-AC-10004227;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;62,352;6
8430;CA-118129-2018_12_19;2018/12/19;2018/12/21;Second Class;CL-12565;Clay Ludtke;37;United States;Reading;Pennsylvania;19601;East;FUR-FU-10004904;Furniture;Furnishings;"Eldon ""L"" Workstation Diamond Chairmat";303,92;5
8431;US-113124-2016_03_30;2016/03/30;2016/04/05;Standard Class;NC-18340;Nat Carroll;22;United States;Apple Valley;Minnesota;55124;Central;OFF-ST-10001511;Office Supplies;Storage;Space Solutions Commercial Steel Shelving;129,3;2
8432;CA-155621-2019_11_08;2019/11/08;2019/11/13;Standard Class;KN-16450;Kean Nguyen;19;United States;Baltimore;Maryland;21215;East;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;274,2;10
8433;US-127635-2016_09_14;2016/09/14;2016/09/18;Second Class;SC-20260;Scott Cohen;42;United States;Corpus Christi;Texas;78415;Central;OFF-FA-10000053;Office Supplies;Fasteners;Revere Boxed Rubber Bands by Revere;6,048;4
8434;US-127635-2016_09_14;2016/09/14;2016/09/18;Second Class;SC-20260;Scott Cohen;42;United States;Corpus Christi;Texas;78415;Central;OFF-PA-10004610;Office Supplies;Paper;Xerox 1900;6,848;2
8435;US-127635-2016_09_14;2016/09/14;2016/09/18;Second Class;SC-20260;Scott Cohen;42;United States;Corpus Christi;Texas;78415;Central;FUR-FU-10000550;Furniture;Furnishings;Stacking Trays by OIC;9,96;5
8436;US-127635-2016_09_14;2016/09/14;2016/09/18;Second Class;SC-20260;Scott Cohen;42;United States;Corpus Christi;Texas;78415;Central;OFF-BI-10001721;Office Supplies;Binders;Trimflex Flexible Post Binders;8,552;2
8437;CA-151470-2017_09_20;2017/09/20;2017/09/26;Standard Class;AM-10705;Anne McFarland;27;United States;Las Vegas;Nevada;89115;West;OFF-BI-10004040;Office Supplies;Binders;Wilson Jones Impact Binders;45,584;11
8438;CA-112823-2017_12_10;2017/12/10;2017/12/16;Standard Class;RA-19945;Ryan Akin;34;United States;Cleveland;Ohio;44105;East;TEC-AC-10002550;Technology;Accessories;Maxell 4.7GB DVD-RW 3/Pack;25,488;2
8439;CA-108861-2016_05_28;2016/05/28;2016/06/01;Standard Class;MM-17260;Magdelene Morse;46;United States;Seattle;Washington;98105;West;OFF-BI-10003876;Office Supplies;Binders;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";136,96;4
8440;CA-114370-2019_03_14;2019/03/14;2019/03/17;Second Class;BN-11470;Brad Norvell;12;United States;Chicago;Illinois;60623;Central;TEC-PH-10000213;Technology;Phones;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;49,616;2
8441;CA-158302-2018_12_08;2018/12/08;2018/12/12;Second Class;JB-16045;Julia Barnett;34;United States;Columbus;Ohio;43229;East;OFF-PA-10002615;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";10,584;3
8442;CA-145779-2019_05_06;2019/05/06;2019/05/10;Standard Class;DB-13615;Doug Bickford;2;United States;Tucson;Arizona;85705;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;84,416;4
8443;US-155173-2018_03_06;2018/03/06;2018/03/10;Standard Class;JB-16045;Julia Barnett;37;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10004586;Technology;Phones;Wilson SignalBoost 841262 DB PRO Amplifier Kit;431,94;2
8444;US-155173-2018_03_06;2018/03/06;2018/03/10;Standard Class;JB-16045;Julia Barnett;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10002982;Office Supplies;Binders;Avery Self-Adhesive Photo Pockets for Polaroid Photos;2,043;1
8445;US-155173-2018_03_06;2018/03/06;2018/03/10;Standard Class;JB-16045;Julia Barnett;37;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10002538;Technology;Phones;Grandstream GXP1160 VoIP phone;68,238;3
8446;CA-125451-2019_10_23;2019/10/23;2019/10/24;First Class;AH-10075;Adam Hart;38;United States;Cranston;Rhode Island;2920;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;240,744;4
8447;CA-125451-2019_10_23;2019/10/23;2019/10/24;First Class;AH-10075;Adam Hart;38;United States;Cranston;Rhode Island;2920;East;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;35;4
8448;CA-125451-2019_10_23;2019/10/23;2019/10/24;First Class;AH-10075;Adam Hart;38;United States;Cranston;Rhode Island;2920;East;FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;210,68;2
8449;CA-125451-2019_10_23;2019/10/23;2019/10/24;First Class;AH-10075;Adam Hart;38;United States;Cranston;Rhode Island;2920;East;FUR-TA-10004915;Furniture;Tables;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";637,896;3
8450;CA-125451-2019_10_23;2019/10/23;2019/10/24;First Class;AH-10075;Adam Hart;38;United States;Cranston;Rhode Island;2920;East;OFF-PA-10003724;Office Supplies;Paper;Wirebound Message Book, 4 per Page;43,44;8
8451;CA-125451-2019_10_23;2019/10/23;2019/10/24;First Class;AH-10075;Adam Hart;38;United States;Cranston;Rhode Island;2920;East;OFF-AP-10002906;Office Supplies;Appliances;Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum;2,22;1
8452;CA-131387-2016_04_28;2016/04/28;2016/04/30;First Class;AI-10855;Arianne Irving;4;United States;San Francisco;California;94122;West;TEC-PH-10001459;Technology;Phones;Samsung Galaxy Mega 6.3;1679,96;5
8453;CA-125087-2018_04_18;2018/04/18;2018/04/23;Standard Class;TH-21115;Thea Hudgings;42;United States;Houston;Texas;77070;Central;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;344,372;4
8454;CA-125087-2018_04_18;2018/04/18;2018/04/23;Standard Class;TH-21115;Thea Hudgings;42;United States;Houston;Texas;77070;Central;OFF-ST-10001780;Office Supplies;Storage;Tennsco 16-Compartment Lockers with Coat Rack;1554,936;3
8455;CA-125087-2018_04_18;2018/04/18;2018/04/23;Standard Class;TH-21115;Thea Hudgings;42;United States;Houston;Texas;77070;Central;FUR-FU-10004748;Furniture;Furnishings;"Howard Miller 16"" Diameter Gallery Wall Clock";127,88;5
8456;CA-154081-2018_05_22;2018/05/22;2018/05/29;Standard Class;JE-15610;Jim Epp;4;United States;Los Angeles;California;90049;West;TEC-PH-10001918;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;222,384;2
8457;US-118556-2019_05_28;2019/05/28;2019/06/02;Second Class;TH-21235;Tiffany House;12;United States;Chicago;Illinois;60653;Central;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;106,869;3
8458;US-118556-2019_05_28;2019/05/28;2019/06/02;Second Class;TH-21235;Tiffany House;12;United States;Chicago;Illinois;60653;Central;OFF-BI-10004364;Office Supplies;Binders;Storex Dura Pro Binders;3,564;3
8459;CA-126200-2016_08_25;2016/08/25;2016/08/29;Standard Class;JE-15715;Joe Elijah;42;United States;Houston;Texas;77070;Central;OFF-BI-10002133;Office Supplies;Binders;"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets";25,68;3
8460;CA-126200-2016_08_25;2016/08/25;2016/08/29;Standard Class;JE-15715;Joe Elijah;42;United States;Houston;Texas;77070;Central;OFF-BI-10002225;Office Supplies;Binders;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";12,384;3
8461;CA-146500-2016_08_30;2016/08/30;2016/09/04;Standard Class;AT-10735;Annie Thurman;6;United States;Bristol;Connecticut;6010;East;OFF-BI-10002432;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;25,3;5
8462;CA-146500-2016_08_30;2016/08/30;2016/09/04;Standard Class;AT-10735;Annie Thurman;6;United States;Bristol;Connecticut;6010;East;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;95,94;3
8463;CA-169537-2017_09_03;2017/09/03;2017/09/07;Second Class;JH-15820;John Huston;21;United States;Holland;Michigan;49423;Central;OFF-LA-10001982;Office Supplies;Labels;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;7,5;2
8464;CA-100881-2016_03_28;2016/03/28;2016/04/01;Standard Class;DR-12940;Daniel Raglin;30;United States;Albuquerque;New Mexico;87105;West;TEC-PH-10003273;Technology;Phones;AT&T TR1909W;302,376;3
8465;CA-144043-2017_05_10;2017/05/10;2017/05/15;Standard Class;AB-10165;Alan Barnes;5;United States;Louisville;Colorado;80027;West;TEC-AC-10002718;Technology;Accessories;Belkin Standard 104 key USB Keyboard;46,688;4
8466;CA-116512-2017_04_09;2017/04/09;2017/04/14;Standard Class;MC-18100;Mick Crebagga;31;United States;New York City;New York;10024;East;OFF-ST-10001505;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";17,94;3
8467;CA-101000-2017_04_09;2017/04/09;2017/04/14;Standard Class;IG-15085;Ivan Gibson;6;United States;Norwich;Connecticut;6360;East;OFF-AP-10000179;Office Supplies;Appliances;Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room;370,14;3
8468;CA-168557-2018_09_19;2018/09/19;2018/09/23;Standard Class;FH-14275;Frank Hawley;4;United States;San Francisco;California;94122;West;OFF-BI-10002309;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;8,928;2
8469;US-164196-2018_11_11;2018/11/11;2018/11/17;Standard Class;AS-10285;Alejandro Savely;13;United States;Noblesville;Indiana;46060;Central;FUR-TA-10001950;Furniture;Tables;Balt Solid Wood Round Tables;2678,94;6
8470;US-132031-2019_04_23;2019/04/23;2019/04/27;Standard Class;PN-18775;Parhena Norris;41;United States;Clarksville;Tennessee;37042;South;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;387,136;4
8471;US-132031-2019_04_23;2019/04/23;2019/04/27;Standard Class;PN-18775;Parhena Norris;41;United States;Clarksville;Tennessee;37042;South;TEC-AC-10002473;Technology;Accessories;Maxell 4.7GB DVD-R;45,408;2
8472;US-132031-2019_04_23;2019/04/23;2019/04/27;Standard Class;PN-18775;Parhena Norris;41;United States;Clarksville;Tennessee;37042;South;FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;77,952;3
8473;US-132031-2019_04_23;2019/04/23;2019/04/27;Standard Class;PN-18775;Parhena Norris;41;United States;Clarksville;Tennessee;37042;South;OFF-LA-10000081;Office Supplies;Labels;Avery 496;3;1
8474;CA-169733-2017_10_22;2017/10/22;2017/10/26;Second Class;GM-14500;Gene McClure;9;United States;Hollywood;Florida;33021;South;OFF-ST-10000876;Office Supplies;Storage;Eldon Simplefile Box Office;9,952;1
8475;CA-169404-2019_04_09;2019/04/09;2019/04/14;Standard Class;NC-18625;Noah Childs;37;United States;York;Pennsylvania;17403;East;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;37,896;4
8476;CA-169404-2019_04_09;2019/04/09;2019/04/14;Standard Class;NC-18625;Noah Childs;37;United States;York;Pennsylvania;17403;East;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;65,584;2
8477;CA-134880-2019_10_27;2019/10/27;2019/11/01;Standard Class;TW-21025;Tamara Willingham;2;United States;Mesa;Arizona;85204;West;OFF-PA-10004039;Office Supplies;Paper;Xerox 1882;44,784;1
8478;CA-145758-2017_10_30;2017/10/30;2017/10/30;Same Day;BF-11020;Barry Französisch;31;United States;New York City;New York;10024;East;TEC-MA-10004552;Technology;Machines;Star Micronics TSP100 TSP143LAN Receipt Printer;1035,8;4
8479;CA-158736-2019_12_18;2019/12/18;2019/12/24;Standard Class;TT-21460;Tonja Turnell;4;United States;San Francisco;California;94110;West;OFF-AR-10002578;Office Supplies;Art;Newell 335;5,76;2
8480;US-119270-2018_03_12;2018/03/12;2018/03/16;Standard Class;SW-20245;Scot Wooten;4;United States;Los Angeles;California;90036;West;OFF-PA-10004022;Office Supplies;Paper;Hammermill Color Copier Paper (28Lb. and 96 Bright);19,98;2
8481;CA-109890-2016_07_21;2016/07/21;2016/07/27;Standard Class;PG-18820;Patrick Gardner;26;United States;Omaha;Nebraska;68104;Central;TEC-PH-10004100;Technology;Phones;Griffin GC17055 Auxiliary Audio Cable;35,98;2
8482;CA-138583-2018_05_24;2018/05/24;2018/05/28;Standard Class;DP-13390;Dennis Pardue;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;16,656;3
8483;US-118535-2019_02_11;2019/02/11;2019/02/15;Standard Class;DJ-13510;Don Jones;31;United States;New York City;New York;10024;East;OFF-LA-10001297;Office Supplies;Labels;Avery 473;20,7;2
8484;CA-126284-2018_09_20;2018/09/20;2018/09/24;Standard Class;EN-13780;Edward Nazzal;21;United States;Grand Rapids;Michigan;49505;Central;OFF-BI-10004828;Office Supplies;Binders;GBC Poly Designer Binding Covers;83,7;5
8485;CA-142391-2019_09_24;2019/09/24;2019/09/24;Same Day;PB-19150;Philip Brown;46;United States;Seattle;Washington;98115;West;FUR-FU-10002759;Furniture;Furnishings;12-1/2 Diameter Round Wall Clock;199,8;10
8486;CA-124716-2019_03_27;2019/03/27;2019/03/31;Standard Class;BD-11560;Brendan Dodson;4;United States;Fresno;California;93727;West;OFF-PA-10000740;Office Supplies;Paper;Xerox 1982;45,68;2
8487;CA-124716-2019_03_27;2019/03/27;2019/03/31;Standard Class;BD-11560;Brendan Dodson;4;United States;Fresno;California;93727;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;110,96;2
8488;CA-124716-2019_03_27;2019/03/27;2019/03/31;Standard Class;BD-11560;Brendan Dodson;4;United States;Fresno;California;93727;West;OFF-PA-10000859;Office Supplies;Paper;Unpadded Memo Slips;11,94;3
8489;CA-158841-2018_02_02;2018/02/02;2018/02/04;Second Class;SE-20110;Sanjit Engle;45;United States;Arlington;Virginia;22204;South;TEC-MA-10001127;Technology;Machines;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";8749,95;5
8490;CA-158841-2018_02_02;2018/02/02;2018/02/04;Second Class;SE-20110;Sanjit Engle;45;United States;Arlington;Virginia;22204;South;OFF-BI-10002557;Office Supplies;Binders;Presstex Flexible Ring Binders;36,4;8
8491;CA-158841-2018_02_02;2018/02/02;2018/02/04;Second Class;SE-20110;Sanjit Engle;45;United States;Arlington;Virginia;22204;South;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;18,69;7
8492;CA-106824-2019_07_07;2019/07/07;2019/07/11;Standard Class;AT-10735;Annie Thurman;4;United States;Los Angeles;California;90049;West;OFF-FA-10001135;Office Supplies;Fasteners;Brites Rubber Bands, 1 1/2 oz. Box;5,94;3
8493;CA-109190-2017_10_23;2017/10/23;2017/10/28;Standard Class;CC-12685;Craig Carroll;42;United States;Lubbock;Texas;79424;Central;OFF-PA-10000069;Office Supplies;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;60,736;8
8494;CA-109190-2017_10_23;2017/10/23;2017/10/28;Standard Class;CC-12685;Craig Carroll;42;United States;Lubbock;Texas;79424;Central;TEC-CO-10001943;Technology;Copiers;Canon PC-428 Personal Copier;479,976;3
8495;CA-109190-2017_10_23;2017/10/23;2017/10/28;Standard Class;CC-12685;Craig Carroll;42;United States;Lubbock;Texas;79424;Central;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;6,08;1
8496;CA-143154-2018_12_02;2018/12/02;2018/12/08;Standard Class;AS-10225;Alan Schoenberger;5;United States;Longmont;Colorado;80501;West;TEC-AC-10002942;Technology;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;165,6;3
8497;CA-169061-2016_03_05;2016/03/05;2016/03/08;Second Class;AB-10150;Aimee Bixby;31;United States;Yonkers;New York;10701;East;OFF-AR-10000588;Office Supplies;Art;Newell 345;59,52;3
8498;CA-169061-2016_03_05;2016/03/05;2016/03/08;Second Class;AB-10150;Aimee Bixby;31;United States;Yonkers;New York;10701;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;479,97;3
8499;CA-169061-2016_03_05;2016/03/05;2016/03/08;Second Class;AB-10150;Aimee Bixby;31;United States;Yonkers;New York;10701;East;OFF-SU-10000381;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;18,62;2
8500;CA-169061-2016_03_05;2016/03/05;2016/03/08;Second Class;AB-10150;Aimee Bixby;31;United States;Yonkers;New York;10701;East;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;49,632;6
8501;CA-169061-2016_03_05;2016/03/05;2016/03/08;Second Class;AB-10150;Aimee Bixby;31;United States;Yonkers;New York;10701;East;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;97,82;2
8502;CA-102316-2017_03_01;2017/03/01;2017/03/03;Second Class;DH-13075;Dave Hallsten;4;United States;Los Angeles;California;90045;West;TEC-PH-10000376;Technology;Phones;Square Credit Card Reader;15,984;2
8503;CA-102316-2017_03_01;2017/03/01;2017/03/03;Second Class;DH-13075;Dave Hallsten;4;United States;Los Angeles;California;90045;West;FUR-CH-10003396;Furniture;Chairs;Global Deluxe Steno Chair;184,752;3
8504;CA-164903-2016_02_20;2016/02/20;2016/02/24;Standard Class;SR-20740;Steven Roelle;4;United States;Los Angeles;California;90049;West;OFF-PA-10003363;Office Supplies;Paper;Xerox 204;12,96;2
8505;CA-109400-2018_05_02;2018/05/02;2018/05/06;Standard Class;NR-18550;Nick Radford;42;United States;Amarillo;Texas;79109;Central;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;366,744;4
8506;CA-130400-2018_03_08;2018/03/08;2018/03/12;Standard Class;SJ-20125;Sanjit Jacobs;42;United States;Dallas;Texas;75217;Central;OFF-BI-10001757;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;8,856;9
8507;CA-130400-2018_03_08;2018/03/08;2018/03/12;Standard Class;SJ-20125;Sanjit Jacobs;42;United States;Dallas;Texas;75217;Central;TEC-AC-10004633;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack;27,96;5
8508;CA-130400-2018_03_08;2018/03/08;2018/03/12;Standard Class;SJ-20125;Sanjit Jacobs;42;United States;Dallas;Texas;75217;Central;OFF-EN-10001453;Office Supplies;Envelopes;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";146,352;3
8509;CA-135853-2017_12_11;2017/12/11;2017/12/14;First Class;CA-12775;Cynthia Arntzen;21;United States;Detroit;Michigan;48205;Central;TEC-AC-10004761;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;175,23;11
8510;CA-135853-2017_12_11;2017/12/11;2017/12/14;First Class;CA-12775;Cynthia Arntzen;21;United States;Detroit;Michigan;48205;Central;TEC-PH-10003691;Technology;Phones;BlackBerry Q10;125,99;1
8511;CA-135853-2017_12_11;2017/12/11;2017/12/14;First Class;CA-12775;Cynthia Arntzen;21;United States;Detroit;Michigan;48205;Central;OFF-BI-10004965;Office Supplies;Binders;Ibico Covers for Plastic or Wire Binding Elements;23;2
8512;CA-103359-2018_12_22;2018/12/22;2018/12/26;Standard Class;LC-16885;Lena Creighton;31;United States;New York City;New York;10035;East;OFF-BI-10004233;Office Supplies;Binders;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";25,584;2
8513;CA-144645-2018_02_02;2018/02/02;2018/02/08;Standard Class;NS-18640;Noel Staavos;42;United States;Houston;Texas;77041;Central;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;73,784;2
8514;CA-141614-2019_06_05;2019/06/05;2019/06/09;Standard Class;NS-18640;Noel Staavos;9;United States;Orlando;Florida;32839;South;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;20,736;4
8515;CA-122168-2017_08_21;2017/08/21;2017/08/26;Standard Class;HG-14965;Henry Goldwyn;16;United States;Florence;Kentucky;41042;South;OFF-AR-10003602;Office Supplies;Art;Quartet Omega Colored Chalk, 12/Pack;17,52;3
8516;CA-122168-2017_08_21;2017/08/21;2017/08/26;Standard Class;HG-14965;Henry Goldwyn;16;United States;Florence;Kentucky;41042;South;OFF-AR-10002053;Office Supplies;Art;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;35,76;12
